category_numeric,amt,state_numeric,job_numeric,trans_hour,month_name_numeric,dayOfWeek_numeric,is_fraud
7,3.28,21,9,10,6,2,0
13,32.52,2,10,10,6,2,0
11,51.78,18,5,10,6,2,0
7,3.71,15,5,10,6,2,0
11,47.48,21,13,10,6,2,0
9,2.04,0,0,10,6,2,0
12,75.31,15,19,10,6,2,0
13,43.95,21,1,11,6,2,0
6,40.47,0,0,11,6,2,0
11,57.47,2,2,11,6,2,0
12,129.56,28,19,11,6,2,0
12,110.37,23,16,11,6,2,0
9,8.77,9,10,11,6,2,0
12,74.14,25,21,11,6,2,0
4,3.73,0,0,11,6,2,0
13,59.54,7,16,11,6,2,0
11,74.98,17,3,11,6,2,0
13,61.28,11,3,11,6,2,0
2,64.27,35,3,12,6,2,0
4,4.33,2,9,12,6,2,0
2,40.47,0,5,12,6,2,0
2,81.54,28,3,12,6,2,0
9,4.81,4,4,12,6,2,0
10,4.7,9,10,12,6,2,0
9,2.32,25,18,12,6,2,0
5,78.27,27,19,12,6,2,0
1,47.49,7,2,12,6,2,0
0,17.58,21,13,12,6,2,0
8,32.42,5,7,12,6,2,0
6,591.89,1,1,12,6,2,0
5,13.88,5,5,12,6,2,0
10,3.65,21,13,12,6,2,0
5,17.41,16,4,12,6,2,0
0,40.49,16,4,12,6,2,0
9,2.83,2,7,12,6,2,0
1,72.91,33,15,12,6,2,0
1,47.96,2,2,12,6,2,0
2,37.18,11,14,12,6,2,0
1,8.93,14,21,12,6,2,0
4,3.22,2,14,12,6,2,0
2,54.59,31,9,12,6,2,0
8,96.61,2,14,12,6,2,0
1,42.33,16,4,13,6,2,0
1,4.94,17,3,13,6,2,0
4,357.52,8,9,13,6,2,0
2,3.45,10,7,13,6,2,0
0,72.87,7,2,13,6,2,0
8,63.11,1,11,13,6,2,0
2,56.16,18,14,13,6,2,0
7,32.58,6,6,13,6,2,0
1,90.12,4,1,13,6,2,0
3,53.21,6,11,13,6,2,0
5,15.79,30,0,13,6,2,0
9,3.87,17,3,13,6,2,0
2,13.57,6,6,13,6,2,0
6,5.26,11,12,13,6,2,0
9,2.32,25,18,13,6,2,0
8,208.48,6,11,13,6,2,0
2,74.28,28,3,13,6,2,0
0,143.54,11,3,13,6,2,0
4,1225.08,16,4,13,6,2,0
4,11.17,2,8,13,6,2,0
3,59.94,1,11,13,6,2,0
0,36.88,11,3,13,6,2,0
1,59.14,1,11,13,6,2,0
1,32.37,14,21,13,6,2,0
1,61.16,11,19,13,6,2,0
2,85.49,20,18,14,6,2,0
10,1.93,21,9,14,6,2,0
1,16.79,2,10,14,6,2,0
9,9.08,2,7,14,6,2,0
4,2.01,16,4,14,6,2,0
5,121.29,17,7,14,6,2,0
5,175.81,20,1,14,6,2,0
2,16.99,1,20,14,6,2,0
4,334.53,2,14,14,6,2,0
2,34.25,14,13,14,6,2,0
6,30.05,10,7,14,6,2,0
8,39.86,2,9,14,6,2,0
2,106.24,7,15,14,6,2,0
3,63.46,9,8,14,6,2,0
2,47.19,1,1,14,6,2,0
5,29.43,16,4,14,6,2,0
0,64.19,2,8,14,6,2,0
1,34.67,9,8,14,6,2,0
0,28.33,23,16,14,6,2,0
2,82.91,2,14,14,6,2,0
1,49.23,14,13,14,6,2,0
3,73.24,7,2,15,6,2,0
4,5.52,1,1,15,6,2,0
1,197.45,2,14,15,6,2,0
4,1.29,17,3,15,6,2,0
5,19.72,15,6,15,6,2,0
9,3.66,15,5,15,6,2,0
2,16.8,18,14,15,6,2,0
2,12.78,2,8,15,6,2,0
2,56.13,14,13,15,6,2,0
1,59.04,28,3,15,6,2,0
4,1.34,16,4,15,6,2,0
10,8.98,11,19,15,6,2,0
2,54.01,0,0,15,6,2,0
1,160.34,8,9,15,6,2,0
3,71.49,30,14,15,6,2,0
1,20.19,11,11,15,6,2,0
2,107.42,8,8,15,6,2,0
1,210.11,12,5,15,6,2,0
5,1.98,5,5,15,6,2,0
9,4.08,7,16,16,6,2,0
4,1.55,5,5,16,6,2,0
1,47.61,8,8,16,6,2,0
4,3.42,22,12,16,6,2,0
0,41.01,10,7,16,6,2,0
9,3.47,16,4,16,6,2,0
2,40.86,5,5,16,6,2,0
5,17.27,33,15,16,6,2,0
2,57.32,2,14,16,6,2,0
7,275.3,8,2,16,6,2,0
8,54.98,7,2,16,6,2,0
1,40.94,33,20,16,6,2,0
2,18.44,13,18,16,6,2,0
5,31.1,0,5,16,6,2,0
0,47.17,2,10,16,6,2,0
1,12.16,14,21,16,6,2,0
9,9.35,21,13,16,6,2,0
9,719.27,16,4,16,6,2,0
9,8.07,1,11,16,6,2,0
4,112.89,8,9,16,6,2,0
6,248.23,8,2,16,6,2,0
5,76.87,9,10,16,6,2,0
6,8.2,6,11,16,6,2,0
9,1.96,7,16,16,6,2,0
6,9.5,6,11,16,6,2,0
0,17.52,7,16,16,6,2,0
2,102.21,16,4,16,6,2,0
2,114.44,14,13,16,6,2,0
5,5.07,9,10,16,6,2,0
5,33.63,16,4,17,6,2,0
1,103.61,5,5,17,6,2,0
2,17.2,1,1,17,6,2,0
10,1.32,2,2,17,6,2,0
9,185.6,2,8,17,6,2,0
8,80.78,14,21,17,6,2,0
2,75.23,29,20,17,6,2,0
10,71.95,2,10,17,6,2,0
5,19.0,0,0,17,6,2,0
0,24.59,26,8,17,6,2,0
1,53.73,1,1,17,6,2,0
1,63.47,2,10,17,6,2,0
2,36.71,2,14,17,6,2,0
1,14.1,18,14,17,6,2,0
5,1.86,17,7,17,6,2,0
1,120.67,9,10,17,6,2,0
2,85.14,0,5,17,6,2,0
8,9.11,17,7,17,6,2,0
1,6.59,0,0,17,6,2,0
1,64.7,21,13,17,6,2,0
4,12.39,2,9,17,6,2,0
1,30.82,23,16,17,6,2,0
10,4.42,17,3,17,6,2,0
9,5.48,2,14,17,6,2,0
1,15.28,13,1,17,6,2,0
9,6.77,2,7,17,6,2,0
4,10.87,16,4,17,6,2,0
3,46.0,31,9,17,6,2,0
5,208.51,16,4,17,6,2,0
1,139.04,15,19,17,6,2,0
8,74.58,11,21,17,6,2,0
0,30.44,9,8,17,6,2,0
2,75.27,27,19,18,6,2,0
8,39.34,5,5,18,6,2,0
9,9.18,10,7,18,6,2,0
6,2.31,11,14,18,6,2,0
4,6.37,5,5,18,6,2,0
4,147.54,27,19,18,6,2,0
5,35.25,5,5,18,6,2,0
7,101.04,4,4,18,6,2,0
3,53.3,11,19,18,6,2,0
2,24.2,21,10,18,6,2,0
3,67.75,2,10,18,6,2,0
0,30.33,9,8,18,6,2,0
8,24.91,9,8,18,6,2,0
0,20.28,15,19,18,6,2,0
0,83.88,11,21,18,6,2,0
1,80.11,33,15,18,6,2,0
3,70.77,27,19,18,6,2,0
1,22.33,6,19,18,6,2,0
1,148.87,6,11,18,6,2,0
10,7.79,5,7,18,6,2,0
10,6.4,2,14,18,6,2,0
4,447.7,5,5,18,6,2,0
1,3.59,18,14,19,6,2,0
5,3.02,9,10,19,6,2,0
10,3.91,6,11,19,6,2,0
0,65.51,16,4,19,6,2,0
5,9.37,11,12,19,6,2,0
4,5.98,17,3,19,6,2,0
2,39.16,26,8,19,6,2,0
10,3.42,10,7,19,6,2,0
1,200.38,30,0,19,6,2,0
0,5.51,5,5,19,6,2,0
1,58.38,7,2,19,6,2,0
6,664.82,7,15,19,6,2,0
1,10.53,5,5,19,6,2,0
1,157.5,5,5,19,6,2,0
2,5.37,0,5,19,6,2,0
0,82.28,5,7,19,6,2,0
10,7.99,5,7,19,6,2,0
0,43.36,7,16,19,6,2,0
1,11.94,26,8,19,6,2,0
2,90.37,35,3,19,6,2,0
0,31.05,16,4,19,6,2,0
9,2.59,18,14,20,6,2,0
8,25.38,11,11,20,6,2,0
1,36.82,11,21,20,6,2,0
1,32.59,26,8,20,6,2,0
9,8.09,7,16,20,6,2,0
2,19.2,6,11,20,6,2,0
3,30.41,8,9,20,6,2,0
9,45.15,8,9,20,6,2,0
3,21.79,10,7,20,6,2,0
2,28.3,17,3,20,6,2,0
0,25.38,2,14,20,6,2,0
0,51.2,15,19,20,6,2,0
1,59.27,11,14,20,6,2,0
0,18.87,2,2,20,6,2,0
0,24.16,9,10,20,6,2,0
4,166.8,2,14,20,6,2,0
8,44.09,12,5,20,6,2,0
0,7.74,18,5,20,6,2,0
1,63.19,5,5,20,6,2,0
5,41.66,15,19,20,6,2,0
0,15.11,16,15,20,6,2,0
1,2.71,13,18,20,6,2,0
1,61.0,7,2,21,6,2,0
5,5.49,1,20,21,6,2,0
2,77.11,30,0,21,6,2,0
1,94.58,5,5,21,6,2,0
0,14.96,2,10,21,6,2,0
9,7.32,8,9,21,6,2,0
1,53.95,2,14,21,6,2,0
4,2.59,6,6,21,6,2,0
1,59.92,2,7,21,6,2,0
2,66.89,14,13,21,6,2,0
4,1472.32,6,11,21,6,2,0
5,28.14,24,17,21,6,2,0
4,9.93,2,10,21,6,2,0
4,1.59,5,10,21,6,2,0
2,34.28,16,4,21,6,2,0
1,37.46,18,14,21,6,2,0
5,31.0,23,16,21,6,2,0
1,27.6,8,8,21,6,2,0
8,68.69,2,14,22,6,2,0
3,72.3,21,10,22,6,2,0
10,6.45,0,0,22,6,2,0
0,49.26,9,10,22,6,2,0
5,33.49,21,13,22,6,2,0
8,63.09,7,16,22,6,2,0
2,141.83,2,2,22,6,2,0
3,14.8,2,10,22,6,2,0
5,6.82,2,2,22,6,2,0
3,34.63,4,2,22,6,2,0
9,281.17,2,8,22,6,2,0
5,59.1,9,8,22,6,2,0
1,126.0,15,5,22,6,2,0
1,125.02,13,1,22,6,2,0
4,7.31,13,1,22,6,2,0
6,9.99,11,21,22,6,2,0
2,3.21,17,3,22,6,2,0
1,14.73,14,21,22,6,2,0
4,321.19,4,4,22,6,2,0
9,7.91,8,2,22,6,2,0
2,22.95,9,10,22,6,2,0
1,27.1,6,19,22,6,2,0
3,142.81,16,4,22,6,2,0
2,80.35,27,19,22,6,2,0
4,2.91,13,1,22,6,2,0
8,20.25,2,14,22,6,2,0
9,2.73,2,14,22,6,2,0
3,1.15,11,14,22,6,2,0
0,15.43,17,3,23,6,2,0
5,8.24,8,8,23,6,2,0
2,100.46,12,5,23,6,2,0
8,7.84,2,10,23,6,2,0
0,16.98,31,9,23,6,2,0
0,69.87,8,2,23,6,2,0
2,103.36,9,8,23,6,2,0
2,15.28,11,3,23,6,2,0
1,10.17,0,5,23,6,2,0
2,11.74,34,1,23,6,2,0
6,133.71,5,10,23,6,2,0
9,3.73,13,1,23,6,2,0
2,277.02,9,10,23,6,2,0
10,1.08,11,3,23,6,2,0
6,46.98,6,11,23,6,2,0
10,7.17,26,8,23,6,2,0
0,5.41,5,5,23,6,2,0
0,115.82,14,13,23,6,2,0
2,45.98,29,20,23,6,2,0
10,5.24,21,10,23,6,2,0
9,13.55,14,13,23,6,2,0
2,41.1,21,13,23,6,2,0
0,2.16,21,9,23,6,2,0
6,33.72,1,11,0,6,3,0
12,101.2,25,16,0,6,3,0
11,27.8,6,11,0,6,3,0
6,1.18,1,20,0,6,3,0
4,17.73,8,8,1,6,3,0
11,77.41,30,15,1,6,3,0
6,5.47,17,7,1,6,3,0
11,58.06,4,2,1,6,3,0
4,2.24,5,7,1,6,3,0
11,90.01,5,7,1,6,3,0
13,28.01,8,9,1,6,3,0
9,105.02,27,19,2,6,3,0
6,32.12,20,18,2,6,3,0
11,79.16,5,10,2,6,3,0
11,55.57,11,12,2,6,3,0
7,2.88,9,10,2,6,3,0
11,64.87,0,0,2,6,3,0
13,59.32,16,4,3,6,3,0
7,8.56,4,1,3,6,3,0
7,2.59,14,21,3,6,3,0
9,2.1,17,7,3,6,3,0
7,9.95,13,18,3,6,3,0
13,58.57,16,4,3,6,3,0
9,95.42,35,3,3,6,3,0
12,136.81,3,3,3,6,3,0
11,62.78,5,10,3,6,3,0
12,101.34,2,2,3,6,3,0
4,1094.03,23,16,4,6,3,0
3,1.47,24,17,4,6,3,0
12,107.1,17,3,4,6,3,0
6,14.85,16,4,4,6,3,0
12,104.8,4,4,4,6,3,0
4,41.28,8,8,4,6,3,0
12,73.83,16,15,4,6,3,0
12,127.95,6,11,4,6,3,0
7,21.34,2,9,5,6,3,0
11,51.76,25,18,5,6,3,0
4,9.69,0,20,5,6,3,0
9,26.78,17,7,5,6,3,0
7,3.18,22,12,5,6,3,0
7,8.31,2,2,5,6,3,0
9,5.32,11,20,6,6,3,0
13,50.35,2,2,6,6,3,0
11,40.08,28,19,6,6,3,0
12,227.87,7,16,6,6,3,0
11,50.77,13,18,6,6,3,0
11,36.19,4,1,6,6,3,0
6,5.03,0,5,6,6,3,0
7,29.0,11,21,6,6,3,0
11,97.23,22,12,6,6,3,0
11,53.89,11,12,6,6,3,0
6,8.74,31,9,6,6,3,0
11,41.45,17,7,6,6,3,0
7,238.65,30,15,6,6,3,0
7,6.96,8,2,7,6,3,0
13,101.62,2,8,7,6,3,0
4,3.19,24,17,7,6,3,0
11,51.42,5,7,7,6,3,0
12,125.31,9,10,7,6,3,0
8,48.71,21,10,7,6,3,0
11,62.63,30,15,7,6,3,0
12,98.73,16,15,8,6,3,0
13,58.7,2,9,8,6,3,0
7,127.77,7,16,8,6,3,0
12,118.51,0,0,8,6,3,0
7,2.04,11,3,8,6,3,0
6,6.15,21,10,8,6,3,0
4,3.53,21,9,8,6,3,0
12,98.17,6,11,9,6,3,0
12,224.93,11,3,9,6,3,0
12,134.9,0,0,9,6,3,0
13,11.93,13,1,9,6,3,0
9,46.68,0,0,9,6,3,0
11,81.13,30,15,9,6,3,0
11,76.49,16,4,9,6,3,0
3,20.54,30,0,10,6,3,0
7,9.17,30,15,10,6,3,0
7,34.5,7,16,10,6,3,0
7,265.98,9,8,10,6,3,0
6,3.92,11,11,10,6,3,0
13,25.57,22,12,10,6,3,0
11,34.27,13,18,10,6,3,0
11,53.15,2,2,10,6,3,0
12,200.97,16,4,10,6,3,0
12,118.42,1,1,11,6,3,0
7,14.7,3,3,11,6,3,0
9,12.78,1,20,11,6,3,0
0,17.93,0,0,12,6,3,0
5,17.74,1,1,12,6,3,0
8,61.32,26,8,12,6,3,0
1,10.37,14,21,12,6,3,0
1,10.31,2,10,12,6,3,0
3,12.77,21,13,12,6,3,0
8,6.85,6,11,12,6,3,0
9,7.05,6,6,12,6,3,0
9,7.42,8,2,12,6,3,0
10,9.56,23,16,12,6,3,0
4,98.21,2,10,12,6,3,0
3,29.29,6,6,12,6,3,0
1,57.75,33,15,13,6,3,0
0,15.7,13,18,13,6,3,0
0,19.79,7,15,13,6,3,0
3,85.1,27,19,13,6,3,0
3,51.78,26,8,13,6,3,0
5,115.26,16,4,13,6,3,0
9,3.38,2,9,13,6,3,0
9,3.14,18,14,13,6,3,0
1,94.96,11,12,13,6,3,0
8,70.09,1,11,13,6,3,0
8,27.22,11,12,13,6,3,0
3,110.71,14,13,14,6,3,0
8,60.42,7,15,14,6,3,0
3,78.75,27,19,14,6,3,0
3,25.3,16,4,14,6,3,0
0,45.16,11,20,14,6,3,0
6,61.81,8,9,14,6,3,0
2,45.65,8,8,14,6,3,0
2,157.7,5,5,14,6,3,0
0,41.98,12,5,14,6,3,0
1,51.72,20,18,14,6,3,0
8,3.24,4,4,14,6,3,0
3,30.6,25,18,14,6,3,0
9,7.96,5,10,14,6,3,0
2,59.2,5,5,14,6,3,0
7,3.14,18,14,15,6,3,0
2,88.95,7,2,15,6,3,0
1,44.83,28,3,15,6,3,0
8,2.5,25,21,15,6,3,0
1,50.89,11,11,15,6,3,0
6,9.24,18,5,15,6,3,0
2,16.87,11,3,15,6,3,0
0,24.58,30,15,15,6,3,0
9,2.88,22,12,15,6,3,0
0,27.4,14,13,16,6,3,0
0,12.89,8,2,16,6,3,0
5,41.51,8,8,16,6,3,0
0,25.56,2,7,16,6,3,0
9,8.98,18,14,16,6,3,0
4,7.32,2,8,16,6,3,0
12,53.3,6,6,16,6,3,0
2,12.7,13,18,16,6,3,0
5,66.08,2,2,16,6,3,0
9,34.35,21,13,16,6,3,0
4,2.2,21,13,16,6,3,0
1,91.52,1,1,17,6,3,0
1,8.68,2,14,17,6,3,0
8,2.48,13,18,17,6,3,0
3,29.69,11,12,17,6,3,0
1,8.3,11,21,17,6,3,0
7,5.27,11,14,17,6,3,0
3,7.69,6,11,17,6,3,0
5,118.18,33,15,17,6,3,0
1,18.96,26,8,18,6,3,0
6,6.05,22,12,18,6,3,0
3,29.62,11,12,18,6,3,0
2,71.93,34,1,18,6,3,0
10,5.43,15,6,18,6,3,0
8,21.72,25,21,18,6,3,0
0,62.65,14,21,19,6,3,0
2,101.63,21,13,19,6,3,0
0,75.22,35,3,19,6,3,0
0,6.68,29,20,19,6,3,0
1,9.05,1,1,19,6,3,0
1,4.39,11,20,19,6,3,0
10,2.02,14,19,20,6,3,0
8,17.67,6,11,20,6,3,0
8,49.06,26,8,20,6,3,0
0,19.11,33,15,20,6,3,0
10,2.08,7,15,20,6,3,0
6,7.14,2,2,20,6,3,0
2,17.2,1,11,20,6,3,0
0,84.74,17,7,20,6,3,0
8,13.59,5,5,20,6,3,0
2,96.19,28,3,20,6,3,0
10,506.68,7,2,20,6,3,0
8,13.5,15,5,20,6,3,0
2,88.32,17,7,20,6,3,0
6,2.34,10,7,20,6,3,0
8,130.89,1,1,20,6,3,0
1,110.43,11,2,21,6,3,0
9,8.95,5,10,21,6,3,0
5,16.93,25,21,21,6,3,0
5,109.15,23,16,21,6,3,0
0,3.09,14,19,21,6,3,0
8,71.9,5,5,21,6,3,0
5,20.42,13,18,21,6,3,0
2,111.56,14,21,21,6,3,0
0,49.55,11,12,21,6,3,0
4,7.85,17,3,21,6,3,0
10,4.22,2,14,21,6,3,0
5,35.35,2,9,21,6,3,0
0,47.38,7,16,21,6,3,0
4,2.67,11,14,22,6,3,0
8,5.05,26,8,22,6,3,0
10,1.29,2,14,22,6,3,0
9,9.89,6,11,22,6,3,0
5,4.62,24,17,22,6,3,0
10,5.95,22,12,22,6,3,0
1,53.41,1,1,22,6,3,0
4,215.48,1,11,22,6,3,0
0,2.76,1,20,22,6,3,0
6,1.26,15,5,22,6,3,0
2,182.51,11,14,22,6,3,0
5,2.59,11,14,22,6,3,0
2,60.31,16,4,22,6,3,0
1,258.4,6,19,22,6,3,0
5,11.85,26,8,22,6,3,0
9,4.66,1,11,22,6,3,0
0,28.64,16,4,23,6,3,0
9,5.77,2,8,23,6,3,0
9,8.82,13,18,23,6,3,0
2,20.68,8,8,23,6,3,0
5,6.14,4,4,23,6,3,0
2,74.76,28,3,23,6,3,0
2,12.06,7,16,23,6,3,0
0,57.77,13,1,23,6,3,0
12,194.01,2,8,0,6,4,0
6,25.0,28,3,0,6,4,0
6,38.5,27,19,0,6,4,0
11,55.7,8,9,0,6,4,0
11,64.04,11,3,0,6,4,0
9,9.46,3,3,0,6,4,0
11,55.36,22,12,0,6,4,0
12,241.94,2,8,1,6,4,0
9,2.02,33,15,1,6,4,0
6,132.5,1,11,1,6,4,0
12,138.79,17,7,1,6,4,0
11,55.39,33,20,1,6,4,0
11,67.75,21,13,1,6,4,0
6,11.96,5,7,2,6,4,0
11,58.92,7,15,2,6,4,0
12,207.41,2,9,2,6,4,0
11,76.68,1,1,2,6,4,0
12,115.6,6,11,2,6,4,0
7,1.25,4,4,3,6,4,0
3,7.51,24,17,3,6,4,0
4,58.84,6,19,3,6,4,0
12,113.22,26,8,3,6,4,0
11,51.84,2,2,3,6,4,0
13,104.97,34,1,4,6,4,0
3,34.34,33,15,4,6,4,0
13,58.48,2,9,4,6,4,0
7,6.06,0,0,4,6,4,0
3,9.18,33,15,4,6,4,0
11,45.55,2,10,4,6,4,0
11,62.41,21,13,4,6,4,0
11,75.5,1,1,4,6,4,0
12,90.79,1,1,4,6,4,0
11,51.17,11,21,4,6,4,0
12,102.84,10,7,4,6,4,0
11,45.36,11,19,4,6,4,0
13,39.02,8,2,4,6,4,0
12,183.3,16,4,4,6,4,0
7,4.69,5,5,5,6,4,0
13,35.11,5,7,5,6,4,0
7,1.93,11,19,5,6,4,0
11,57.71,1,1,5,6,4,0
12,183.29,2,14,5,6,4,0
7,136.94,2,14,5,6,4,0
11,72.17,0,0,6,6,4,0
12,189.71,14,13,6,6,4,0
13,26.46,1,11,6,6,4,0
4,9.11,30,15,6,6,4,0
11,63.34,1,1,6,6,4,0
6,7.1,14,21,6,6,4,0
9,14.74,17,7,6,6,4,0
6,37.43,27,19,7,6,4,0
6,19.88,30,0,7,6,4,0
7,3.9,9,8,7,6,4,0
12,193.69,1,11,7,6,4,0
13,54.76,2,10,7,6,4,0
4,20.77,11,19,7,6,4,0
4,5.97,6,19,8,6,4,0
11,50.02,7,15,8,6,4,0
12,163.51,2,14,8,6,4,0
4,6.8,23,16,8,6,4,0
13,68.68,16,4,8,6,4,0
12,70.0,15,19,8,6,4,0
6,5.43,4,1,8,6,4,0
11,69.09,18,14,9,6,4,0
12,68.37,6,11,9,6,4,0
6,1.06,33,20,9,6,4,0
3,1.53,15,19,9,6,4,0
4,166.65,9,10,9,6,4,0
11,79.92,19,0,9,6,4,0
13,42.44,8,9,9,6,4,0
7,4.67,18,14,9,6,4,0
11,44.8,8,2,9,6,4,0
7,131.32,21,10,10,6,4,0
12,86.33,20,18,10,6,4,0
11,66.81,1,1,10,6,4,0
6,4.15,8,9,10,6,4,0
11,34.71,6,19,10,6,4,0
13,25.05,16,4,10,6,4,0
6,6.62,9,10,10,6,4,0
11,34.4,8,8,10,6,4,0
8,120.52,15,19,10,6,4,0
11,68.36,4,4,11,6,4,0
6,6.37,0,5,11,6,4,0
9,4.78,17,7,11,6,4,0
12,102.12,20,18,11,6,4,0
7,3.25,6,19,11,6,4,0
2,31.9,2,7,12,6,4,0
1,11.24,16,4,12,6,4,0
1,56.03,12,5,12,6,4,0
1,35.09,11,20,12,6,4,0
2,6.58,21,13,12,6,4,0
2,30.17,0,0,12,6,4,0
0,11.88,4,4,12,6,4,0
1,192.49,11,19,12,6,4,0
1,9.83,16,4,12,6,4,0
0,12.36,29,20,12,6,4,0
1,7.22,17,7,12,6,4,0
2,81.93,21,10,12,6,4,0
4,9.15,4,4,12,6,4,0
8,15.21,11,14,13,6,4,0
1,51.54,11,14,13,6,4,0
9,2.33,4,4,13,6,4,0
4,50.14,5,5,13,6,4,0
2,130.84,11,12,13,6,4,0
0,6.14,22,12,13,6,4,0
5,67.2,11,12,13,6,4,0
9,7.61,0,12,14,6,4,0
4,5.56,17,3,14,6,4,0
1,29.41,33,15,14,6,4,0
5,109.14,17,3,14,6,4,0
3,100.75,11,3,14,6,4,0
3,8.18,17,3,14,6,4,0
0,58.06,2,14,14,6,4,0
0,60.13,2,9,14,6,4,0
9,7.96,22,12,14,6,4,0
9,4.85,22,12,15,6,4,0
2,2.19,4,2,15,6,4,0
9,19.74,6,6,15,6,4,0
3,76.1,20,18,15,6,4,0
8,44.01,11,12,15,6,4,0
2,5.68,21,1,15,6,4,0
0,71.81,28,3,15,6,4,0
1,98.42,13,18,15,6,4,0
7,7.34,7,15,15,6,4,0
5,68.13,27,19,15,6,4,0
9,16.71,2,8,15,6,4,0
4,7.24,2,9,15,6,4,0
1,49.33,28,0,16,6,4,0
8,52.95,2,9,16,6,4,0
4,47.93,8,9,16,6,4,0
5,45.13,30,15,16,6,4,0
4,4.16,8,9,16,6,4,0
0,59.91,28,19,16,6,4,0
1,78.03,17,3,16,6,4,0
4,5.89,0,12,16,6,4,0
2,21.59,2,14,16,6,4,0
1,8.97,21,13,16,6,4,0
8,1.22,7,16,17,6,4,0
5,6.38,8,8,17,6,4,0
5,58.19,2,9,17,6,4,0
4,74.94,1,11,17,6,4,0
1,87.3,13,1,17,6,4,0
1,19.0,2,2,17,6,4,0
4,4.56,4,4,17,6,4,0
1,36.77,6,11,17,6,4,0
5,2.09,6,11,17,6,4,0
8,239.97,1,1,18,6,4,0
0,8.36,11,14,18,6,4,0
2,61.64,8,8,18,6,4,0
3,88.12,30,14,18,6,4,0
4,2.31,8,2,18,6,4,0
12,101.3,6,6,18,6,4,0
6,15.26,8,2,18,6,4,0
2,109.65,30,15,18,6,4,0
1,27.82,1,1,19,6,4,0
4,2.17,11,12,19,6,4,0
8,51.13,11,3,19,6,4,0
3,13.43,5,7,19,6,4,0
3,11.36,6,11,19,6,4,0
0,41.1,17,3,19,6,4,0
9,15.55,11,21,19,6,4,0
2,68.4,17,7,19,6,4,0
3,41.32,7,16,19,6,4,0
4,9.43,11,14,19,6,4,0
8,23.51,8,2,19,6,4,0
8,2.79,25,18,20,6,4,0
5,5.73,15,19,20,6,4,0
7,1.04,25,18,20,6,4,0
6,1.05,2,2,20,6,4,0
8,6.15,16,4,20,6,4,0
5,21.42,2,8,21,6,4,0
5,10.85,23,16,21,6,4,0
0,22.27,4,4,21,6,4,0
10,8.87,17,3,21,6,4,0
3,55.67,0,5,21,6,4,0
9,199.86,2,9,22,6,4,0
9,8.89,7,16,22,6,4,0
3,133.37,1,11,22,6,4,0
0,54.68,16,4,22,6,4,0
5,115.66,12,5,22,6,4,0
8,61.3,7,2,22,6,4,0
9,21.62,1,1,22,6,4,0
8,6.68,6,11,22,6,4,0
8,4.84,29,20,22,6,4,0
9,95.5,5,5,23,6,4,0
0,115.67,31,9,23,6,4,0
10,3.41,1,1,23,6,4,0
0,17.41,9,10,23,6,4,0
5,46.78,8,9,23,6,4,0
10,8.83,14,21,23,6,4,0
8,6.66,32,11,23,6,4,0
0,50.02,6,11,23,6,4,0
9,355.92,16,4,23,6,4,0
1,282.34,16,4,23,6,4,0
3,10.27,11,12,23,6,4,0
2,53.95,17,3,23,6,4,0
0,20.71,17,3,23,6,4,0
0,85.74,2,10,23,6,4,0
11,92.77,21,1,0,6,5,0
12,112.76,11,12,0,6,5,0
13,23.43,2,14,0,6,5,0
3,117.21,33,20,0,6,5,0
7,7.83,26,8,0,6,5,0
7,3.17,14,21,0,6,5,0
9,268.89,3,3,0,6,5,0
12,103.25,6,11,0,6,5,0
13,13.33,13,1,0,6,5,0
13,49.92,13,18,0,6,5,0
12,75.41,30,0,0,6,5,0
11,52.47,0,5,0,6,5,0
4,2.5,29,20,1,6,5,0
13,63.34,2,10,1,6,5,0
7,2.92,25,16,1,6,5,0
12,217.9,11,3,1,6,5,0
11,50.22,1,1,1,6,5,0
11,67.82,34,1,1,6,5,0
7,7.25,14,21,2,6,5,0
7,1.06,28,19,2,6,5,0
13,50.38,18,14,2,6,5,0
9,7.61,23,16,2,6,5,0
11,89.97,21,13,2,6,5,0
11,78.81,8,2,2,6,5,0
7,25.75,9,10,2,6,5,0
6,366.61,2,9,2,6,5,0
12,129.37,28,3,2,6,5,0
4,2.5,2,21,2,6,5,0
7,9.45,9,10,2,6,5,0
9,16.63,4,2,2,6,5,0
11,69.82,16,4,2,6,5,0
12,116.64,5,7,2,6,5,0
7,83.03,11,3,2,6,5,0
3,124.47,29,20,2,6,5,0
11,51.84,26,8,2,6,5,0
11,82.49,28,0,3,6,5,0
11,46.01,7,15,3,6,5,0
11,31.45,6,11,3,6,5,0
13,41.29,8,2,3,6,5,0
11,51.9,31,9,3,6,5,0
11,42.8,4,1,3,6,5,0
11,56.41,15,5,3,6,5,0
12,51.99,2,2,3,6,5,0
7,3.02,2,14,3,6,5,0
4,124.53,7,2,3,6,5,0
7,5.48,11,21,3,6,5,0
11,64.59,13,1,3,6,5,0
7,6.59,9,10,4,6,5,0
13,41.07,11,14,4,6,5,0
11,72.89,29,6,4,6,5,0
11,74.86,8,8,4,6,5,0
11,70.5,26,8,4,6,5,0
11,90.6,15,5,4,6,5,0
11,76.04,28,0,4,6,5,0
12,101.04,1,20,5,6,5,0
11,87.67,0,5,5,6,5,0
4,2.08,9,10,5,6,5,0
11,74.75,15,5,5,6,5,0
